number_of_reviews,calculated_host_listings_count,availability_365,room_type,price
0.0,0.0,0.0,0.0,84
0.0,0.0,0.0,0.0,75
0.006359300476947536,0.0,0.0958904109589041,0.5,140
0.028616852146263912,0.0,0.5150684931506849,0.5,200
0.0,0.5,0.0,0.0,105
0.02384737678855326,0.5,0.5232876712328767,0.0,99
0.0,0.0,0.8876712328767123,0.5,325
0.07313195548489666,0.0,0.17534246575342466,0.5,280
0.001589825119236884,1.0,0.16712328767123288,0.0,59
0.041335453100158986,0.0,0.2,0.0,55
0.007949125596184421,0.5,0.0,0.0,110
0.003179650238473768,0.0,0.0,0.5,250
0.0,0.0,0.0,0.0,150
0.003179650238473768,0.0,0.0,0.5,225
0.031796502384737683,0.0,0.0136986301369863,0.5,150
0.04769475357710652,0.5,0.0,0.0,50
0.003179650238473768,0.0,0.4328767123287671,0.0,80
0.0,0.0,0.0,0.0,50
0.0,0.5,0.4547945205479452,0.0,122
0.05246422893481718,0.0,0.0,0.0,68
0.0,0.0,0.0,0.5,90
0.0,0.0,0.0,0.5,250
0.0,0.0,0.0,0.0,65
0.011128775834658189,0.0,0.6931506849315069,0.0,75
0.041335453100158986,0.0,0.20273972602739726,0.0,45
0.003179650238473768,0.0,0.0,0.5,95
0.08108108108108109,0.0,0.09041095890410959,0.5,170
0.001589825119236884,0.0,0.0,0.0,30
0.0,0.0,0.06027397260273973,0.5,750
0.0,0.0,0.0,0.0,45
0.0,0.0,0.0,0.5,190
0.02384737678855326,0.0,0.23835616438356164,0.5,225
0.06359300476947537,0.5,0.16986301369863013,0.0,333
0.001589825119236884,0.5,0.0,0.0,99
0.001589825119236884,0.0,0.030136986301369864,0.0,55
0.004769475357710652,0.0,0.0,0.5,250
0.0,0.5,0.9013698630136986,0.0,48
0.001589825119236884,0.0,0.0,0.5,90
0.07154213036565978,0.5,0.8301369863013699,0.0,160
0.0,1.0,0.0,0.5,113
0.0397456279809221,0.5,0.0,0.0,185
0.0,0.0,0.9671232876712329,0.0,118
0.08585055643879173,0.0,0.0,0.0,115
0.0,0.0,0.09041095890410959,0.0,40
0.004769475357710652,0.0,0.0,0.5,105
0.041335453100158986,1.0,0.2191780821917808,0.0,50
0.05246422893481718,0.5,0.0,0.5,180
0.1812400635930048,0.0,0.7397260273972602,0.0,55
0.2893481717011129,0.0,0.547945205479452,0.0,71
0.03815580286168522,1.0,0.0958904109589041,0.0,69
0.10333863275039747,0.5,0.7287671232876712,0.5,110
0.007949125596184421,0.0,0.021917808219178082,0.5,150
0.011128775834658189,0.0,0.008219178082191782,0.5,150
0.0,0.0,0.9917808219178083,0.0,49
0.003179650238473768,1.0,0.0136986301369863,0.0,80
0.0,0.5,0.989041095890411,0.5,199
0.0,0.5,0.0,0.0,55
0.16534181240063595,0.0,0.0136986301369863,0.5,125
0.003179650238473768,0.0,0.0,0.0,74
0.003179650238473768,0.0,0.0,0.5,350
0.19554848966613675,0.5,0.715068493150685,0.5,177
0.006359300476947536,0.0,0.0,0.5,160
0.02384737678855326,0.0,0.4054794520547945,0.5,400
0.0,0.0,0.0273972602739726,0.5,90
0.004769475357710652,0.0,0.0,0.0,100
0.004769475357710652,0.0,0.0,0.0,169
0.055643879173290944,0.0,0.7589041095890411,0.5,299
0.0,0.0,0.9945205479452055,0.0,240
0.003179650238473768,0.0,0.049315068493150684,0.0,29
0.08108108108108109,1.0,0.0,0.5,99
0.003179650238473768,0.0,0.07945205479452055,0.0,90
0.003179650238473768,0.0,0.0,0.5,80
0.001589825119236884,0.0,0.0,0.5,150
0.16375198728139906,0.0,0.6109589041095891,0.0,100
0.05246422893481718,0.0,0.2767123287671233,0.0,58
0.2289348171701113,0.0,0.5945205479452055,0.5,240
0.031796502384737683,0.5,0.3506849315068493,0.0,75
0.02384737678855326,0.0,0.0,0.5,110
0.0,0.0,0.0,0.5,150
0.003179650238473768,0.0,0.0,0.5,125
0.003179650238473768,0.5,0.0,0.5,300
0.09697933227344993,0.5,0.0,0.0,80
0.044515103338632754,0.5,0.5808219178082192,0.0,89
0.12241653418124007,0.0,0.36164383561643837,0.0,60
0.05246422893481718,0.0,0.0,0.5,225
0.012718600953895072,0.0,0.0,0.5,300
0.011128775834658189,0.0,0.030136986301369864,0.0,140
0.001589825119236884,0.0,0.0,0.0,45
0.12400635930047696,0.0,0.9945205479452055,0.5,279
0.24324324324324326,0.0,0.9232876712328767,0.5,118
0.0,0.0,0.2876712328767123,0.0,65
0.011128775834658189,0.0,0.3506849315068493,0.5,140
0.001589825119236884,0.0,0.0,0.0,75
0.014308426073131956,0.0,0.4602739726027397,0.5,200
0.32591414944356123,0.0,0.9561643835616438,0.5,199
0.02384737678855326,0.5,0.6136986301369863,0.0,85
0.0,0.0,0.9506849315068493,1.0,50
0.04292527821939587,0.0,0.0,0.0,85
0.003179650238473768,0.0,0.0,0.5,250
0.014308426073131956,0.0,0.0958904109589041,0.0,65
0.0,0.0,0.0,0.0,225
0.0,0.5,0.19452054794520549,0.5,100
0.055643879173290944,0.5,1.0,0.0,85
0.003179650238473768,0.0,0.0,0.5,139
0.003179650238473768,0.0,0.0,1.0,60
0.0,0.5,0.2273972602739726,0.0,145
0.07313195548489666,0.0,0.07945205479452055,0.5,300
0.009538950715421305,0.0,0.0,0.0,65
0.001589825119236884,0.0,0.0,0.0,50
0.001589825119236884,1.0,0.0,0.0,75
0.0,0.0,0.0,0.5,100
0.0,0.0,0.0,0.5,190
0.3577106518282989,0.5,0.684931506849315,0.5,80
0.02702702702702703,0.0,0.0,0.0,150
0.020667726550079493,0.0,0.43561643835616437,0.5,135
0.006359300476947536,0.0,0.1452054794520548,0.0,100
0.11287758346581876,0.0,0.6821917808219178,0.0,65
0.015898251192368842,0.0,0.0,0.0,64
0.001589825119236884,0.0,0.0,0.0,45
0.004769475357710652,0.0,0.39452054794520547,0.5,335
0.025437201907790145,1.0,0.589041095890411,0.0,75
0.001589825119236884,0.0,0.057534246575342465,0.5,188
0.0,0.0,0.8794520547945206,0.5,80
0.02702702702702703,0.0,0.5616438356164384,0.0,60
0.0,0.0,0.0,0.5,89
0.001589825119236884,0.0,0.0,0.0,75
0.007949125596184421,0.5,0.24383561643835616,0.0,53
0.001589825119236884,0.0,0.0,0.5,275
0.001589825119236884,0.0,0.0,0.0,48
0.14308426073131955,0.0,0.3041095890410959,0.5,69
0.0,0.5,0.526027397260274,0.0,1500
0.07631160572337044,0.5,0.4684931506849315,0.5,169
0.004769475357710652,0.5,0.9780821917808219,0.5,99
0.0,0.0,0.0,0.0,55
0.0,0.0,0.0,0.5,200
0.030206677265500796,0.0,0.810958904109589,0.5,499
0.007949125596184421,0.5,0.0,0.5,120
0.007949125596184421,0.0,0.0,0.0,50
0.003179650238473768,0.0,0.0,0.5,125
0.006359300476947536,0.0,0.0,0.5,145
0.0,0.0,0.4849315068493151,0.5,120
0.0,0.0,0.0136986301369863,1.0,20
0.001589825119236884,1.0,0.915068493150685,1.0,25
0.006359300476947536,0.0,0.3095890410958904,0.0,108
0.017488076311605726,0.0,0.42191780821917807,0.0,85
0.001589825119236884,0.0,0.0,0.5,175
0.001589825119236884,0.0,0.0,0.5,199
0.004769475357710652,0.0,0.5150684931506849,0.5,349
0.015898251192368842,0.0,0.473972602739726,0.5,309
0.001589825119236884,1.0,0.4465753424657534,0.5,200
0.044515103338632754,1.0,0.7945205479452054,0.5,825
0.003179650238473768,0.0,0.0,0.5,115
0.0,0.0,0.2273972602739726,0.0,85
0.0,0.0,0.3178082191780822,0.0,1250
0.21621621621621623,0.0,0.7068493150684931,0.5,177
0.004769475357710652,1.0,0.18904109589041096,0.0,35
0.05882352941176471,0.0,0.0,0.0,150
0.14626391096979333,0.0,0.6794520547945205,0.5,130
0.007949125596184421,0.0,0.0,0.5,79
0.004769475357710652,0.5,0.8657534246575342,0.5,300
0.0,0.0,0.0,0.0,139
0.09538950715421304,0.0,0.10136986301369863,0.5,199
0.0,0.0,0.0,0.5,195
0.13354531001589826,0.0,0.8493150684931506,0.0,52
0.20667726550079493,0.5,0.6438356164383562,0.5,650
0.15580286168521465,0.5,0.7232876712328767,0.0,75
0.009538950715421305,0.0,0.9835616438356164,0.5,98
0.011128775834658189,0.0,0.17534246575342466,0.5,400
0.42289348171701113,0.0,0.6136986301369863,0.5,145
0.007949125596184421,0.0,0.0,0.0,39
0.004769475357710652,0.0,0.5178082191780822,0.5,130
0.01907790143084261,0.0,0.0,0.0,45
0.001589825119236884,0.0,0.4301369863013699,0.0,75
0.001589825119236884,0.0,0.0,0.0,50
0.001589825119236884,0.0,0.0,0.5,200
0.003179650238473768,0.0,0.0,0.0,150
0.001589825119236884,0.0,0.0,0.5,175
0.0492845786963434,0.5,0.0,0.5,140
0.007949125596184421,0.0,0.0,0.5,225
0.001589825119236884,0.5,0.0,0.0,59
0.02702702702702703,0.0,0.0,0.5,120
0.055643879173290944,0.5,0.24383561643835616,0.0,45
0.12400635930047696,0.0,0.7397260273972602,0.5,221
0.025437201907790145,0.0,0.0,0.0,100
0.015898251192368842,0.5,0.5041095890410959,0.0,60
0.1494435612082671,0.5,0.7452054794520548,0.5,295
0.0,0.0,0.0,0.5,160
0.0,0.0,0.0,0.5,127
0.017488076311605726,1.0,0.19452054794520549,0.5,120
0.009538950715421305,0.0,0.9753424657534246,0.0,130
0.16693163751987283,0.0,0.25753424657534246,0.5,225
0.17011128775834658,0.0,0.6821917808219178,0.5,850
0.0492845786963434,0.0,0.021917808219178082,0.0,130
0.0,0.0,0.0,0.5,275
0.003179650238473768,0.0,0.0,0.5,180
0.014308426073131956,0.0,0.0,0.5,130
0.001589825119236884,0.0,0.07397260273972603,0.5,85
0.006359300476947536,1.0,0.1178082191780822,0.0,175
0.001589825119236884,0.0,0.26575342465753427,0.0,700
0.01907790143084261,0.0,0.24383561643835616,0.0,100
0.007949125596184421,0.0,0.0,0.0,120
0.001589825119236884,0.0,0.0,0.0,75
0.007949125596184421,0.0,0.936986301369863,0.0,60
0.017488076311605726,0.0,0.0,0.5,125
0.04292527821939587,0.5,0.9972602739726028,0.5,450
0.003179650238473768,0.5,0.0,0.5,150
0.0,0.5,0.0,0.0,68
0.0397456279809221,0.5,0.8191780821917808,0.5,159
0.004769475357710652,0.5,0.0,0.0,139
0.0,0.5,0.0,0.0,115
0.001589825119236884,0.0,0.0,0.5,180
0.07154213036565978,0.0,0.8904109589041096,1.0,62
0.03656597774244833,0.0,0.0,0.0,60
0.031796502384737683,0.5,0.0,0.0,110
0.08744038155802862,0.0,0.019178082191780823,0.5,150
0.025437201907790145,0.0,0.8794520547945206,0.5,227
0.007949125596184421,0.0,0.0,0.0,40
0.003179650238473768,0.0,0.0,0.5,180
0.012718600953895072,0.0,0.0,0.5,250
0.007949125596184421,0.5,0.9616438356164384,0.0,45
0.01907790143084261,0.0,0.010958904109589041,0.5,230
0.0,0.0,0.0,0.0,110
0.006359300476947536,0.0,0.5671232876712329,0.5,350
0.003179650238473768,0.0,0.19452054794520549,0.5,175
0.02702702702702703,0.0,0.27945205479452057,0.5,150
0.017488076311605726,0.0,0.0,0.5,125
0.05087440381558029,0.5,0.11506849315068493,0.0,44
0.012718600953895072,0.0,0.008219178082191782,0.0,67
0.007949125596184421,0.0,0.0,0.5,149
0.06677265500794913,0.0,0.1917808219178082,0.5,265
0.015898251192368842,0.0,0.0,0.0,40
0.12082670906200318,0.0,0.024657534246575342,0.5,210
0.001589825119236884,0.0,0.0,0.0,48
0.006359300476947536,0.0,0.0,0.0,55
0.06836248012718601,0.0,0.03561643835616438,0.5,105
0.004769475357710652,0.0,0.0,0.5,109
0.006359300476947536,0.0,0.0136986301369863,0.5,62
0.006359300476947536,0.0,0.043835616438356165,0.5,200
0.0,0.0,0.10684931506849316,0.0,84
0.0,0.0,0.0,0.0,60
0.08426073131955486,0.0,0.016438356164383564,0.5,135
0.007949125596184421,0.0,0.4301369863013699,0.0,80
0.12241653418124007,0.0,0.9205479452054794,0.0,100
0.004769475357710652,0.5,0.0,0.0,49
0.10492845786963435,0.0,0.16164383561643836,0.0,85
0.044515103338632754,0.0,0.0,0.5,225
0.017488076311605726,0.0,0.024657534246575342,0.0,85
0.0,0.0,0.0,0.5,115
0.33863275039745633,1.0,0.10136986301369863,0.5,170
0.011128775834658189,1.0,0.2273972602739726,0.0,50
0.057233704292527825,1.0,0.3835616438356164,1.0,30
0.0,0.0,0.0,0.0,80
0.001589825119236884,0.0,0.6,0.0,80
0.001589825119236884,0.0,0.0,0.0,70
0.001589825119236884,0.0,0.0,0.5,125
0.007949125596184421,0.0,0.0,0.5,120
0.0,0.0,0.0,0.0,49
0.16852146263910972,0.5,0.0684931506849315,0.0,74
0.004769475357710652,0.0,0.0,0.5,225
0.0,0.0,0.07945205479452055,0.5,220
0.003179650238473768,0.0,0.0,0.0,40
0.007949125596184421,0.0,0.0,0.5,75
0.11128775834658189,0.0,0.5698630136986301,0.5,120
0.025437201907790145,0.0,1.0,0.5,799
0.09697933227344993,0.0,0.005479452054794521,0.5,75
0.0,0.0,0.0,0.0,90
0.007949125596184421,0.0,0.0,0.0,46
0.03815580286168522,0.0,0.589041095890411,0.5,190
0.0,0.0,0.0,0.5,99
0.017488076311605726,0.0,0.0,0.5,275
0.004769475357710652,0.0,0.24657534246575344,0.0,200
0.014308426073131956,0.0,0.0,0.0,60
0.003179650238473768,0.0,0.0,0.5,190
0.05246422893481718,0.0,0.0027397260273972603,0.5,123
0.0,0.0,0.0,0.0,50
0.006359300476947536,0.0,0.0,0.5,100
0.009538950715421305,0.0,0.08493150684931507,0.0,65
0.004769475357710652,0.0,0.0,0.5,154
0.09379968203497616,0.5,0.0,0.0,75
0.0,0.0,0.0,0.5,249
0.1414944356120827,0.5,0.10136986301369863,0.0,60
0.014308426073131956,0.0,0.3506849315068493,0.0,129
0.003179650238473768,0.0,0.0,0.0,120
0.0,0.0,0.0,0.0,50
0.02384737678855326,0.0,0.16164383561643836,0.5,188
0.004769475357710652,0.0,0.1780821917808219,0.5,175
0.0,0.0,0.24383561643835616,0.0,127
0.011128775834658189,0.0,0.33972602739726027,0.0,50
0.009538950715421305,0.5,0.915068493150685,0.0,82
0.05405405405405406,0.5,0.9808219178082191,0.0,110
0.003179650238473768,0.0,0.0,0.5,39
0.012718600953895072,0.5,0.4904109589041096,0.0,7500
0.031796502384737683,0.5,0.0,0.5,131
0.055643879173290944,0.5,0.4767123287671233,0.0,50
0.011128775834658189,0.0,0.5068493150684932,0.5,500
0.0,0.0,0.0,0.5,120
0.7217806041335454,0.0,0.9671232876712329,1.0,39
0.011128775834658189,0.0,0.0,0.0,70
0.004769475357710652,0.0,1.0,0.0,75
0.0,1.0,0.0,0.0,85
0.017488076311605726,0.0,0.2410958904109589,0.5,350
0.006359300476947536,0.0,0.9424657534246575,0.5,200
0.0,0.0,0.0,0.0,65
0.0,0.0,0.0,0.0,200
0.004769475357710652,0.0,0.21643835616438356,0.5,209
0.007949125596184421,0.0,0.9808219178082191,0.0,550
0.1907790143084261,0.0,0.6027397260273972,0.5,122
0.0492845786963434,0.0,0.1863013698630137,0.5,80
0.11128775834658189,1.0,0.016438356164383564,0.5,600
0.03815580286168522,0.0,0.0,0.5,76
0.001589825119236884,0.0,0.0,0.5,200
0.20349761526232116,1.0,0.9095890410958904,0.0,125
0.015898251192368842,0.0,0.0,0.0,105
0.022257551669316377,0.0,0.049315068493150684,0.5,150
0.003179650238473768,0.0,0.0,0.5,150
0.07631160572337044,0.5,0.810958904109589,0.0,60
0.22416534181240064,0.0,0.589041095890411,0.5,120
0.046104928457869634,0.5,0.09315068493150686,0.0,80
0.09220985691573927,0.0,0.07123287671232877,0.5,110
0.017488076311605726,0.0,0.09315068493150686,0.5,250
0.012718600953895072,0.0,0.9068493150684932,0.0,59
0.020667726550079493,0.0,0.0,0.0,75
0.05087440381558029,0.0,0.0,0.5,100
0.030206677265500796,0.0,0.07671232876712329,0.5,365
0.014308426073131956,0.0,0.39452054794520547,0.0,65
0.001589825119236884,0.0,0.0,0.0,65
0.13672496025437203,0.5,0.4301369863013699,0.0,70
0.044515103338632754,0.0,0.9342465753424658,0.5,200
0.0,0.0,0.0,0.5,120
0.001589825119236884,1.0,0.36164383561643837,0.0,48
0.014308426073131956,0.0,0.08493150684931507,0.5,175
0.0,0.0,0.0,1.0,75
0.001589825119236884,0.0,0.40821917808219177,0.5,249
0.001589825119236884,0.0,0.0,1.0,60
0.012718600953895072,0.0,0.7068493150684931,0.5,165
0.003179650238473768,0.0,0.3972602739726027,0.5,260
0.004769475357710652,0.0,0.0,0.5,125
0.0,0.5,0.0,0.0,35
0.022257551669316377,0.5,0.9945205479452055,0.5,150
0.007949125596184421,0.5,0.0,0.0,80
0.014308426073131956,0.0,0.0,0.0,125
0.3783783783783784,1.0,0.8767123287671232,0.0,59
0.0,0.0,0.0,0.5,425
0.006359300476947536,0.0,0.0136986301369863,0.5,300
0.004769475357710652,0.0,0.0,0.0,59
0.006359300476947536,0.0,0.6438356164383562,0.5,300
0.10015898251192369,0.0,0.21643835616438356,0.5,500
0.001589825119236884,0.0,0.0,0.0,70
0.0,0.0,0.10136986301369863,0.0,70
0.109697933227345,0.5,0.4465753424657534,0.0,56
0.011128775834658189,0.0,0.0,0.0,45
0.014308426073131956,0.0,0.0273972602739726,0.5,120
0.10174880763116058,0.5,0.9095890410958904,0.0,300
0.001589825119236884,0.0,0.0136986301369863,0.0,55
0.001589825119236884,0.5,0.0,0.0,79
0.1589825119236884,0.0,0.049315068493150684,0.0,95
0.003179650238473768,0.0,0.0,0.5,90
0.0,0.0,0.0,0.5,145
0.041335453100158986,0.0,0.0,0.0,60
0.01907790143084261,0.5,0.4876712328767123,0.5,135
0.13036565977742448,0.0,0.0410958904109589,0.5,110
0.003179650238473768,0.0,0.0,0.5,120
0.015898251192368842,0.0,0.030136986301369864,0.5,89
0.014308426073131956,0.0,0.7479452054794521,0.5,200
0.0,0.0,0.0,0.0,35
0.003179650238473768,0.0,0.0,0.0,110
0.011128775834658189,0.5,0.0,0.0,44
0.0,1.0,0.9972602739726028,0.0,75
0.27344992050874406,0.5,0.17534246575342466,0.0,95
0.007949125596184421,0.0,0.0,0.0,90
0.0,0.0,0.0,0.5,160
0.05882352941176471,0.0,0.0,0.5,94
0.23688394276629574,0.0,0.043835616438356165,0.5,140
0.17170111287758347,0.5,0.810958904109589,0.0,64
0.001589825119236884,0.0,0.0,0.0,40
0.006359300476947536,0.0,0.39452054794520547,0.5,190
0.0,0.0,0.0,0.0,100
0.015898251192368842,0.0,0.0,0.0,50
0.0,0.0,0.0,0.5,375
0.0,0.0,0.0,0.0,89
0.003179650238473768,0.0,0.0,0.5,150
0.003179650238473768,0.0,0.0,0.0,34
0.004769475357710652,0.0,0.005479452054794521,0.5,100
0.003179650238473768,0.0,0.5342465753424658,0.5,295
0.004769475357710652,0.0,0.0,0.5,110
0.0,1.0,0.005479452054794521,1.0,20
0.06200317965023848,1.0,0.38904109589041097,0.5,175
0.001589825119236884,0.0,0.6,0.5,400
0.014308426073131956,0.0,0.11232876712328767,0.5,250
0.10810810810810811,0.0,0.0136986301369863,0.5,131
0.001589825119236884,1.0,0.0,0.0,80
0.16534181240063595,0.0,0.9123287671232877,1.0,62
0.12082670906200318,0.5,0.2219178082191781,0.5,220
0.05405405405405406,0.0,0.0,0.5,150
0.004769475357710652,0.0,0.0,0.5,150
0.006359300476947536,0.0,0.0273972602739726,0.5,75
0.1192368839427663,0.0,0.3013698630136986,0.5,145
0.0,0.0,0.473972602739726,0.0,500
0.012718600953895072,0.0,0.0,0.5,300
0.001589825119236884,1.0,0.736986301369863,1.0,800
0.08585055643879173,0.5,0.0,0.0,123
0.0,0.0,0.5452054794520548,0.0,110
0.0,0.0,0.37534246575342467,0.0,95
0.001589825119236884,0.0,0.5945205479452055,0.5,184
0.003179650238473768,0.0,0.0,0.0,40
0.028616852146263912,0.0,0.06575342465753425,0.0,50
0.06836248012718601,0.0,0.3287671232876712,0.0,100
0.009538950715421305,0.0,0.1917808219178082,0.5,440
0.004769475357710652,0.0,0.0,0.5,110
0.09220985691573927,0.0,0.10136986301369863,0.5,150
0.003179650238473768,0.0,1.0,0.0,80
0.001589825119236884,0.0,0.0,0.0,67
0.001589825119236884,0.0,0.4904109589041096,0.5,151
0.06677265500794913,0.0,0.0,0.0,64
0.0,0.0,0.0136986301369863,0.5,500
0.0,0.0,0.0,0.5,200
0.004769475357710652,0.0,0.0,0.5,180
0.14308426073131955,0.0,0.5315068493150685,0.5,255
0.16375198728139906,0.0,0.030136986301369864,0.0,65
0.0,0.0,0.11232876712328767,0.0,50
0.012718600953895072,1.0,0.8712328767123287,0.0,120
0.21780604133545312,0.0,0.08767123287671233,0.0,60
0.1812400635930048,0.5,0.8356164383561644,0.0,37
0.18441971383147854,0.0,0.4767123287671233,0.0,85
0.011128775834658189,0.0,0.016438356164383564,0.0,170
0.030206677265500796,0.0,0.2767123287671233,0.5,299
0.012718600953895072,0.5,0.052054794520547946,0.0,65
0.0,0.0,0.0,0.5,75
0.07313195548489666,0.5,0.8,0.0,40
0.014308426073131956,0.0,0.0,0.5,90
0.0,0.0,0.0,0.0,300
0.012718600953895072,0.5,0.0,0.5,149
0.046104928457869634,0.0,0.4849315068493151,0.5,315
0.004769475357710652,0.0,0.06575342465753425,0.5,150
0.0,0.0,0.0,0.5,180
0.003179650238473768,0.0,0.0,0.0,40
0.0,0.0,0.0,0.5,180
0.006359300476947536,0.5,0.33972602739726027,0.5,325
0.0,0.0,0.0,0.5,170
0.0,0.0,0.4821917808219178,0.0,50
0.10651828298887123,0.5,0.7753424657534247,0.5,650
0.014308426073131956,0.0,0.016438356164383564,0.5,109
0.11128775834658189,0.0,0.18356164383561643,0.5,156
0.012718600953895072,0.0,0.2273972602739726,0.0,36
0.004769475357710652,0.0,0.5178082191780822,0.5,149
0.001589825119236884,0.0,0.0,0.5,130
0.001589825119236884,0.0,0.0,0.5,250
0.012718600953895072,0.0,0.008219178082191782,0.5,166
0.12877583465818762,0.0,0.1726027397260274,0.5,150
0.0,0.0,0.019178082191780823,0.0,44
0.003179650238473768,0.0,0.06575342465753425,0.0,55
0.004769475357710652,1.0,0.6821917808219178,0.0,57
0.001589825119236884,0.0,0.136986301369863,0.0,43
0.007949125596184421,0.0,0.8164383561643835,0.5,200
0.001589825119236884,0.0,0.2136986301369863,0.5,150
0.011128775834658189,0.0,0.0,0.5,160
0.020667726550079493,0.5,0.7342465753424657,0.0,30
0.012718600953895072,0.0,0.0,0.5,45
0.0,0.0,0.0,0.5,150
0.0,0.0,0.0,0.5,151
0.0,0.0,0.2273972602739726,0.0,120
0.06359300476947537,1.0,0.0,0.0,130
0.0,0.0,0.0,0.0,70
0.34022257551669316,0.0,0.4657534246575343,0.5,135
0.0,0.5,0.14246575342465753,0.0,100
0.0,0.0,0.0958904109589041,0.0,55
0.006359300476947536,0.0,0.0,0.5,110
0.0,0.0,0.0,0.5,280
0.24483306836248014,0.0,0.989041095890411,0.0,65
0.009538950715421305,0.0,0.0,0.0,55
0.015898251192368842,0.0,0.0,0.0,49
0.15421303656597776,0.5,0.5917808219178082,0.5,125
0.012718600953895072,0.0,0.8356164383561644,0.5,89
0.0,0.0,0.24383561643835616,0.0,220
0.08108108108108109,0.0,0.8904109589041096,0.0,50
0.001589825119236884,0.0,0.0,0.0,150
0.003179650238473768,0.0,0.4931506849315069,0.0,250
0.011128775834658189,1.0,0.17534246575342466,0.5,350
0.012718600953895072,0.0,0.3424657534246575,0.5,300
0.12241653418124007,0.0,0.6904109589041096,0.5,153
0.003179650238473768,0.0,0.0,0.5,130
0.11605723370429254,1.0,0.9315068493150686,0.0,59
0.04769475357710652,0.0,0.1315068493150685,0.5,175
0.022257551669316377,0.0,0.0,0.5,105
0.001589825119236884,0.0,0.0,0.5,205
0.0,0.0,0.0,0.5,215
0.015898251192368842,0.0,0.0,0.5,80
0.0,0.5,0.0,1.0,72
0.0,0.0,0.0,0.5,150
0.1478537360890302,0.5,0.0,0.5,80
0.022257551669316377,0.0,0.24383561643835616,0.0,150
0.0,0.5,0.0,0.0,45
0.11287758346581876,0.0,0.010958904109589041,0.5,115
0.001589825119236884,0.0,0.0,0.0,50
0.06677265500794913,0.0,0.7808219178082192,0.5,255
0.001589825119236884,0.0,0.019178082191780823,0.5,94
0.044515103338632754,0.0,0.9315068493150686,0.5,900
0.05882352941176471,0.0,0.0,0.5,285
0.006359300476947536,0.0,0.0,0.5,120
0.001589825119236884,0.0,0.5698630136986301,0.5,78
0.17011128775834658,0.0,0.12876712328767123,0.5,215
0.0,0.0,0.0,0.5,50
0.001589825119236884,0.0,0.0,0.5,150
0.006359300476947536,0.0,0.0,0.0,100
0.0,0.0,0.4931506849315069,0.0,95
0.0,0.0,0.4821917808219178,0.5,200
0.0906200317965024,0.0,0.0,0.0,80
0.21462639109697934,1.0,0.852054794520548,0.0,110
0.025437201907790145,0.0,0.0,0.5,150
0.001589825119236884,0.0,0.0,0.5,200
0.32114467408585057,0.0,0.0,0.0,75
0.109697933227345,0.0,0.052054794520547946,0.5,110
0.03656597774244833,0.0,0.18082191780821918,0.5,115
0.0,0.0,0.0,0.5,225
0.0,0.0,0.0,0.0,125
0.003179650238473768,0.0,0.0,0.0,90
0.05087440381558029,0.5,0.9616438356164384,0.0,125
0.04769475357710652,0.0,0.9095890410958904,0.5,595
0.004769475357710652,1.0,0.0,0.0,78
